n,time
3623,3.50381
3624,2.657729
3625,2.833978
3626,2.521794
3627,2.495229
3628,2.761991
3629,2.492063
3630,2.651207
3631,2.489618
3632,2.502672
3633,2.673591
3634,2.55333
3635,2.476589
3636,2.778526
3637,2.532609
3638,2.482915
3639,2.62824
3640,2.509421
3641,2.614824
3642,2.510195
3643,2.500052
3644,2.708855
3645,2.583094
3646,2.501627
3647,2.602183
3648,2.481426
3649,2.484447
3650,2.599484
3651,2.492434
3652,2.73219
3653,2.546453
3654,2.502591
3655,2.611977
3656,2.513786
3657,2.500485
3658,2.619845
3659,2.505458
3660,2.508464
3661,2.592243
3662,2.492289
3663,2.689689
3664,2.583377
3665,2.491352
3666,2.751831
3667,2.541192
3668,2.520278
3669,2.757519
3670,2.510918
3671,2.804928
3672,2.643446
3673,2.523994
3674,2.918161
3675,2.578415
3676,2.503052
3677,2.927973
3678,2.532899
3679,2.522834
3680,2.688052
3681,2.506091
3682,2.719589
3683,2.502286
3684,2.516251
3685,2.689448
3686,2.500752
3687,2.517409
3688,2.772532
3689,2.508582
3690,8.693535
3691,2.512303
3692,2.513653
3693,2.719603
3694,2.701812
3695,2.603727
3696,2.823012
3697,2.602994
3698,2.565493
3699,5.511278
3700,2.535551
3701,2.709015
3702,2.521357
3703,2.529818
3704,2.774998
3705,2.549684
3706,2.544053
3707,2.786869
3708,2.538648
3709,2.664933
3710,2.669148
3711,2.554946
3712,2.761363
3713,2.544219
3714,2.529775
3715,2.792766
3716,2.544963
3717,2.688508
3718,2.663566
3719,2.532011
3720,2.684872
3721,2.533875
3722,2.535002
3723,2.68571
3724,2.556505
3725,2.667525
3726,2.542405
3727,2.531193
3728,2.712676
3729,2.550469
3730,2.539497
3731,2.803735
3732,2.547493
3733,2.655917
3734,2.607921
3735,2.607937
3736,4.836012
3737,2.596826
3738,2.540557
3739,2.869838
3740,2.630358
3741,6.786684
3742,2.561719
3743,2.558125
3744,2.75836
3745,2.613892
3746,2.553774
3747,2.919646
3748,2.558021
3749,2.788855
3750,2.691824
3751,2.572425
3752,2.719854
3753,2.563223
3754,2.55779
3755,2.696479
3756,2.54859
3757,2.718196
3758,2.568912
3759,2.551301
3760,2.85369
3761,2.644106
3762,2.562878
3763,2.887817
3764,2.576784
3765,2.784481
3766,2.696588
3767,2.573826
3768,2.964745
3769,2.618894
3770,2.566544
3771,2.92998
3772,2.580958
3773,2.74688
3774,2.55673
3775,2.585795
3776,2.893151
3777,2.563311
3778,2.578426
3779,2.952149
3780,2.576864
3781,2.730225
3782,2.657779
3783,2.655473
3784,2.710672
3785,2.581846
3786,2.579619
3787,2.998468
3788,2.61283
3789,2.801817
3790,2.671166
3791,2.66746
3792,2.764368
3793,2.594773
3794,2.7282
3795,2.6291
3796,2.594549
3797,2.877314
3798,2.664803
3799,2.723267
3800,2.866019
3801,2.59348
3802,2.867773
3803,2.601605
3804,2.596314
3805,2.875986
3806,2.602992
3807,2.596622
3808,2.810387
3809,2.614855
3810,2.842528
3811,2.583439
3812,2.610759
3813,2.890438
3814,2.596296
3815,2.792475
3816,2.673551
3817,2.600513
3818,2.882032
3819,2.629706
3820,2.600186
3821,2.759273
3822,2.614651
3823,2.769133
3824,2.721537
3825,2.710873
3826,2.929862
3827,2.643228
3828,2.625527
3829,2.979563
3830,2.64838
3831,2.7919
3832,2.612885
3833,2.607581
3834,2.884273
3835,2.630796
3836,2.846704
3837,2.666579
3838,2.618462
3839,2.744202
3840,2.62609
3841,2.614709
3842,2.977724
3843,2.751621
3844,3.075594
3845,2.725234
3846,2.667802
3847,3.098213
3848,2.66712
3849,2.806536
3850,2.803223
3851,2.638208
3852,2.905163
3853,2.665549
3854,2.63395
3855,2.882165
3856,2.705508
3857,2.983365
3858,2.673516
3859,2.624914
3860,2.934703
3861,2.67734
3862,2.925879
3863,2.6352
3864,2.648341
3865,2.914653
3866,2.680775
3867,2.641324
3868,2.822631
3869,2.684731
3870,2.917654
3871,2.629899
3872,2.642613
3873,2.836279
3874,2.649242
3875,2.838739
3876,2.65872
3877,2.651537
3878,3.016956
3879,2.678278
3880,2.796042
3881,2.635984
3882,2.658913
3883,2.828478
3884,2.642158
3885,2.642712
3886,2.787412
3887,2.652761
3888,2.937042
3889,2.755633
3890,2.683386
3891,2.87362
3892,2.678833
3893,2.855278
3894,2.802743
3895,2.758342
3896,2.940063
3897,2.651424
3898,2.877155
3899,2.796502
3900,2.666621
3901,2.817217
3902,2.673505
3903,2.670071
3904,2.800197
3905,2.67434
3906,2.865658
3907,2.664329
3908,2.665126
3909,3.052384
3910,2.724863
3911,2.977328
3912,2.76679
3913,2.700937
3914,2.785286
3915,2.680968
3916,2.955128
3917,2.768725
3918,2.686782
3919,3.041895
3920,2.669474
3921,2.924059
3922,2.687159
3923,2.850992
3924,2.84069
3925,2.684646
3926,2.851879
3927,2.807551
3928,2.775249
3929,2.883794
3930,2.696588
3931,2.674536
3932,2.839194
3933,2.704218
3934,2.892605
3935,2.715629
3936,2.682362
3937,2.91727
3938,2.707022
3939,2.922971
3940,2.711184
3941,2.687974
3942,2.853111
3943,2.688546
3944,2.97293
3945,2.799319
3946,2.691177
3947,2.829007
3948,2.699623
3949,2.897075
3950,2.684272
3951,2.705822
3952,3.022845
3953,2.773092
3954,2.901517
3955,2.786761
3956,2.770338
3957,3.097193
3958,2.705213
3959,2.964961
3960,2.887952
3961,2.725526
3962,2.996063
3963,2.717578
3964,2.70062
3965,2.898121
3966,2.710722
3967,2.921928
3968,2.692556
3969,2.714773
3970,2.961695
3971,2.714398
3972,3.025112
3973,2.733604
3974,2.703135
3975,3.036907
3976,2.728836
3977,2.901546
3978,2.74945
3979,2.727168
3980,3.013302
3981,2.713372
3982,2.997392
3983,2.732769
3984,2.717968
3985,2.990969
3986,2.726544
3987,2.984526
3988,2.716856
3989,2.717782
3990,3.053154
3991,2.720218
3992,2.88268
3993,2.733385
3994,2.734319
3995,2.867801
3996,2.738754
3997,3.044182
3998,2.741342
3999,2.746487
4000,3.030823
4001,2.727451
4002,2.957421
4003,2.740628
4004,2.73018
4005,2.945913
4006,2.74432
4007,2.966631
4008,2.824497
4009,2.739173
4010,2.893488
4011,2.739951
4012,2.891335
4013,2.755949
4014,2.733419
4015,3.134112
4016,2.754449
4017,2.950945
4018,2.800047
4019,2.912893
4020,3.117185
4021,2.749226
4022,2.911428
4023,2.736117
4024,2.741855
4025,3.088494
4026,2.737203
4027,3.066829
4028,2.839934
4029,2.815505
4030,2.964559
4031,2.753764
4032,2.933183
4033,2.765376
4034,2.790331
4035,3.078713
4036,2.762972
4037,2.907347
4038,2.760739
4039,2.936666
4040,2.810746
4041,2.754722
4042,3.209728
4043,2.767779
4044,2.96109
4045,2.893448
4046,2.760538
4047,3.168264
4048,2.787822
4049,2.907923
4050,2.769465
4051,2.767129
4052,3.184962
4053,2.786337
4054,3.005703
4055,2.764627
4056,2.798733
4057,3.081671
4058,2.859135
4059,3.095679
4060,2.976722
4061,2.853422
4062,2.965688
4063,2.792954
4064,3.084259
4065,3.005035
4066,2.817179
4067,2.944717
4068,2.792971
4069,3.077167
4070,2.786046
4071,2.807069
4072,2.921012
4073,2.777533
4074,2.887258
4075,2.791566
4076,2.894304
4077,2.778453
4078,2.789107
4079,3.065375
4080,2.83179
4081,3.007107
4082,3.019317
4083,2.797208
4084,2.974761
4085,2.856855
4086,3.027813
4087,2.885885
4088,2.80047
4089,3.078888
4090,2.812903
4091,3.023777
4092,2.817539
4093,2.80336
4094,2.941673
4095,2.836446
4096,3.227536
4097,2.851652
4098,2.80793
4099,2.999121
4100,2.807751
4101,8.639947
4102,2.803335
4103,3.029897
4104,2.936139
4105,2.797258
4106,3.166215
4107,2.814897
4108,3.096266
4109,2.871703
4110,2.806542
4111,3.20933
4112,2.931893
4113,3.081619
4114,2.829806
4115,2.813257
4116,2.953854
4117,2.837348
4118,3.049095
4119,2.823262
4120,2.975743
4121,2.862533
4122,2.856522
4123,3.090337
4124,2.874134
4125,3.098709
4126,2.819492
4127,2.814217
4128,3.101215
4129,2.833493
4130,3.031608
4131,2.827569
4132,2.823108
4133,3.110674
4134,2.828046
4135,3.099287
4136,2.82315
4137,2.989063
4138,2.826719
4139,2.815253
4140,3.004552
4141,2.85558
4142,3.065655
4143,2.840232
4144,2.81959
4145,3.046658
4146,2.82126
4147,3.066245
4148,2.911875
4149,2.972323
4150,3.017812
4151,2.869027
4152,2.973203
4153,2.829793
4154,3.053592
4155,2.95864
4156,2.877022
4157,3.087737
4158,2.840165
4159,3.146274
4160,2.848314
4161,2.833614
4162,3.010618
4163,2.87388
4164,3.020129
4165,2.847309
4166,3.05778
4167,2.952428
4168,2.842405
4169,3.02527
4170,2.859264
4171,3.139942
4172,2.856906
4173,2.852511
4174,3.218082
4175,2.88667
4176,3.13369
4177,2.853847
4178,3.081361
4179,2.945478
4180,2.94702
4181,3.047605
4182,2.94898
4183,3.109754
4184,2.918946
4185,2.965286
4186,3.289478
4187,2.859753
4188,3.170331
4189,2.860907
4190,3.110067
4191,2.989923
4192,2.858397
4193,3.149873
4194,2.889118
4195,3.13381
4196,2.896763
4197,3.034364
4198,3.013381
4199,2.901767
4200,3.07115
4201,2.857168
4202,3.088925
4203,2.989006
4204,2.875691
4205,3.297994
4206,2.88621
4207,3.12668
4208,2.923534
4209,3.144508
4210,2.923279
4211,2.885471
4212,3.134805
4213,2.969809
4214,3.11237
4215,2.961582
4216,2.959399
4217,3.004439
4218,2.887711
4219,3.125386
4220,2.88578
4221,3.116144
4222,2.887702
4223,2.886985
4224,3.208287
4225,2.881305
4226,3.251913
4227,2.934693
4228,3.164072
4229,3.02309
4230,2.882324
4231,3.338492
4232,2.894608
4233,3.215751
4234,2.904209
4235,3.118658
4236,3.059066
4237,3.09465
4238,3.029253
4239,2.89954
4240,3.048539
4241,2.908661
4242,2.898098
4243,3.320324
4244,2.891979
4245,3.153382
4246,2.95004
4247,3.069737
4248,2.910754
4249,2.90021
4250,3.150164
4251,2.91313
4252,3.18239
4253,2.920764
4254,3.145888
4255,2.897589
4256,2.898175
4257,3.152694
4258,3.055536
4259,3.22487
4260,3.062406
4261,3.252539
4262,3.039579
4263,3.029673
4264,3.287732
4265,2.961301
4266,3.230216
4267,2.944165
4268,3.193603
4269,3.041143
4270,2.915695
4271,3.129101
4272,2.905369
4273,3.09522
4274,2.920277
4275,3.082589
4276,3.094833
4277,3.024524
4278,3.079546
4279,2.930915
4280,3.168782
4281,2.949473
4282,2.926045
4283,3.162715
4284,2.910805
4285,3.106877
4286,2.951201
4287,3.219386
4288,2.939533
4289,2.944369
4290,3.255658
4291,2.937102
4292,3.080147
4293,2.947544
4294,3.280724
4295,2.963228
4296,2.934341
4297,3.106503
4298,2.947764
4299,3.204526
4300,2.92866
4301,3.163036
4302,2.950973
4303,2.939834
4304,3.345755
4305,2.92998
4306,3.209059
4307,2.961108
4308,3.11587
4309,2.952131
4310,3.061564
4311,3.055981
4312,2.948467
4313,3.24339
4314,2.955711
4315,3.175073
4316,2.965922
4317,3.181822
4318,2.950158
4319,2.982398
4320,3.239005
4321,2.974342
4322,3.232311
4323,2.954999
4324,3.158246
4325,2.966924
4326,2.96083
4327,3.112893
4328,2.986266
4329,3.117654
4330,2.966085
4331,3.170854
4332,3.066545
4333,2.980246
4334,3.284684
4335,2.964155
4336,3.13113
4337,2.96785
4338,3.103507
4339,3.035854
4340,2.982924
4341,3.203907
4342,3.070015
4343,3.196879
4344,2.956184
4345,3.177736
4346,2.976283
4347,2.972924
4348,3.133361
4349,3.004876
4350,3.11701
4351,2.980428
4352,3.349471
4353,3.001279
4354,3.15556
4355,3.03649
4356,2.993609
4357,3.120064
4358,3.006867
4359,3.200575
4360,3.006689
4361,3.225277
4362,3.068725
4363,2.979782
4364,3.40005
4365,3.085598
4366,3.289145
4367,3.063283
4368,3.284791
4369,3.059969
4370,2.997371
4371,3.18628
4372,3.012066
4373,3.131575
4374,2.983373
4375,3.122284
4376,2.98858
4377,3.172985
4378,3.046403
4379,2.995799
4380,3.17799
4381,3.049939
4382,3.206589
4383,3.087038
4384,3.25432
4385,3.082007
4386,3.062222
4387,3.358048
4388,2.994593
4389,3.341089
4390,3.008042
4391,3.415954
4392,3.044756
4393,3.180451
4394,3.115181
4395,3.024859
4396,3.309517
4397,3.022347
4398,3.316691
4399,3.095633
4400,3.219872
4401,3.032192
4402,3.153491
4403,3.016335
4404,3.033584
4405,3.22364
4406,3.034437
4407,3.185791
4408,3.016648
4409,3.1257
4410,3.015443
4411,3.028818
4412,3.264822
4413,3.026544
4414,3.211705
4415,3.023333
4416,3.309007
4417,3.041451
4418,3.317025
4419,3.0222
4420,3.018535
4421,3.269258
4422,3.021084
4423,3.199976
4424,3.051978
4425,3.230626
4426,3.038139
4427,3.998459
4428,3.198501
4429,3.027822
4430,3.351294
4431,3.062548
4432,3.283003
4433,3.036123
4434,3.2303
4435,3.119462
4436,3.044017
4437,3.296467
4438,3.039196
4439,3.420484
4440,3.031811
4441,3.209684
4442,3.026082
4443,3.198449
4444,3.133887
4445,3.051554
4446,3.172962
4447,3.043453
4448,3.234804
4449,3.036751
4450,3.375982
4451,3.112114
4452,3.374028
4453,3.254077
4454,3.206345
4455,3.27025
4456,3.091768
4457,3.178875
4458,3.068294
4459,3.192014
4460,3.050959
4461,3.205499
4462,3.065751
4463,3.057834
4464,3.247985
4465,3.044298
4466,3.309193
4467,3.226009
4468,3.210339
4469,3.075945
4470,3.166532
4471,3.106354
4472,3.072837
4473,3.234687
4474,3.05717
4475,3.310785
4476,3.07487
4477,3.253327
4478,3.062738
4479,3.268373
4480,3.123923
4481,7.452337
4482,3.206993
4483,3.0791
4484,3.212078
4485,3.07247
4486,3.228585
4487,3.091119
4488,3.280226
4489,3.074532
4490,3.217737
4491,3.071841
4492,3.071432
4493,3.437018
4494,3.066746
4495,3.204267
4496,3.113848
4497,3.280026
4498,3.087278
4499,3.375363
4500,3.125539
4501,3.08587
4502,3.320361
4503,3.075112
4504,3.308346
4505,3.065511
4506,3.367689
4507,3.087421
4508,3.253591
4509,3.092753
4510,3.27497
4511,3.20979
4512,3.081675
4513,3.237309
4514,3.084171
4515,3.310453
4516,3.099969
4517,3.428481
4518,3.120869
4519,3.259347
4520,3.166813
4521,3.191167
4522,3.365028
4523,3.181472
4524,3.242033
4525,3.078716
4526,3.273981
4527,3.207641
4528,3.290264
4529,3.093845
4530,3.254761
4531,3.117081
4532,3.097115
4533,3.36385
4534,3.090237
4535,3.249704
4536,3.132278
4537,3.371285
4538,3.206167
4539,3.352073
4540,3.102141
4541,3.222653
4542,3.122201
4543,3.12718
4544,3.392599
4545,3.16847
4546,3.319321
4547,3.143819
4548,3.288037
4549,3.222074
4550,3.341239
4551,3.096612
4552,3.260562
4553,3.146172
4554,3.10833
4555,3.365432
4556,3.115432
4557,3.40837
4558,3.123211
4559,3.349311
4560,3.118667
4561,3.342808
4562,3.126928
4563,3.29559
4564,3.152961
4565,3.120175
4566,3.295388
4567,3.137045
4568,3.36748
4569,3.227608
4570,3.37349
4571,3.217749
4572,3.326832
4573,3.132831
4574,3.299809
4575,3.139059
4576,3.126935
4577,3.390054
4578,3.139257
4579,3.383655
4580,3.127999
4581,3.334864
4582,3.13037
4583,3.309089
4584,3.25516
4585,3.406243
4586,3.165475
4587,3.12911
4588,3.277819
4589,3.165901
4590,3.325387
4591,3.16584
4592,3.297694
4593,3.140093
4594,3.382575
4595,3.154363
4596,3.323805
4597,3.160385
4598,3.153418
4599,3.316797
4600,3.149823
4601,3.401209
4602,3.175456
4603,3.282317
4604,3.154159
4605,3.327786
4606,3.164915
4607,3.461676
4608,3.232987
4609,3.379144
4610,3.205893
4611,3.153943
4612,3.474432
4613,3.145242
4614,3.376889
4615,3.154741
4616,3.422898
4617,3.158633
4618,3.440453
4619,3.170067
4620,3.372113
4621,3.18052
4622,3.32253
4623,3.174725
4624,3.155094
4625,3.312283
4626,3.173658
4627,3.30929
4628,3.185859
4629,3.488559
4630,3.157318
4631,3.488236
4632,3.248526
4633,3.523358
4634,3.24452
4635,3.336538
4636,3.267182
4637,3.245624
4638,3.637592
4639,3.223409
4640,3.549719
4641,3.201662
4642,3.552788
4643,3.172304
4644,3.407673
4645,3.202454
4646,3.442338
4647,3.281003
4648,3.32722
4649,3.171714
4650,3.191366
4651,3.453458
4652,3.185834
4653,3.403764
4654,3.18149
4655,3.41118
4656,3.187285
4657,3.456018
4658,3.299213
4659,3.360909
4660,3.225254
4661,3.336958
4662,3.199888
4663,3.212635
4664,3.621362
4665,3.30796
4666,3.467162
4667,3.281426
4668,3.505702
4669,3.348247
4670,3.531296
4671,3.291568
4672,3.455345
4673,3.225722
4674,3.481205
4675,3.315642
4676,3.432935
4677,3.253131
4678,3.21532
4679,3.430213
4680,3.196115
4681,3.351883
4682,3.234116
4683,3.44242
4684,3.313691
4685,3.455034
4686,3.293875
4687,3.471323
4688,3.313136
4689,3.444455
4690,3.372925
4691,3.317311
4692,3.324128
4693,3.239146
4694,3.547836
4695,3.298342
4696,3.493025
4697,3.222281
4698,3.415677
4699,3.227215
4700,3.535722
4701,3.303537
4702,3.606544
4703,3.325825
4704,3.474458
4705,3.209164
4706,3.485849
4707,3.24587
4708,3.444934
4709,3.233183
4710,3.234706
4711,3.41679
4712,3.252469
4713,3.477077
4714,3.248772
4715,3.363987
4716,3.234011
4717,3.473224
4718,3.227676
4719,3.440986
4720,3.262462
4721,3.4337
4722,3.247764
4723,3.421143
4724,3.226126
4725,3.386152
4726,3.268914
4727,3.23228
4728,3.514753
4729,3.240774
4730,3.447316
4731,3.255483
4732,3.488793
4733,3.255196
4734,3.391097
4735,3.228803
4736,3.387442
4737,3.249172
4738,3.490062
4739,3.297655
4740,3.422013
4741,3.382759
4742,3.495354
4743,3.287285
4744,3.279526
4745,3.59886
4746,3.272648
4747,3.449862
4748,3.262781
4749,3.416675
4750,3.3038
4751,3.477975
4752,3.263711
4753,3.493447
4754,3.251301
4755,3.482491
4756,3.269723
4757,3.412377
4758,3.26046
4759,3.410684
4760,3.265039
4761,3.425534
4762,3.299603
4763,3.249742
4764,3.443274
4765,3.261301
4766,3.612053
4767,3.377305
4768,3.479608
4769,3.274456
4770,3.514537
4771,3.311399
4772,3.430863
4773,3.346356
4774,3.436681
4775,3.264313
4776,3.432229
4777,3.279993
4778,3.427286
4779,3.271585
4780,3.391494
4781,3.268043
4782,3.413249
4783,3.497338
4784,3.364276
4785,3.447794
4786,3.267114
4787,3.775927
4788,3.288465
4789,3.445821
4790,3.297421
4791,3.429357
4792,3.268431
4793,3.436782
4794,3.324461
4795,3.422364
4796,3.289227
4797,3.414037
4798,3.300909
4799,3.424096
4800,3.268979
4801,3.465892
4802,3.400073
4803,3.445044
4804,3.416925
4805,3.399852
4806,3.323947
4807,3.282597
4808,3.686045
4809,3.305478
4810,7.850332
4811,3.305644
4812,3.698986
4813,3.365481
4814,3.591561
4815,3.366907
4816,3.671686
4817,3.352892
4818,3.495223
4819,3.344009
4820,3.483266
4821,3.302907
4822,3.481116
4823,3.330937
4824,3.453889
4825,3.331984
4826,3.604466
4827,3.318199
4828,3.505506
4829,3.3247
4830,3.463038
4831,3.523411
4832,3.326369
4833,3.47614
4834,3.323424
4835,3.480396
4836,3.301784
4837,3.500157
4838,3.33194
4839,3.516114
4840,3.456575
4841,3.55746
4842,3.373644
4843,3.504136
4844,3.334547
4845,3.56909
4846,3.440573
4847,3.697368
4848,3.525934
4849,3.589808
4850,3.37644
4851,3.632327
4852,3.354111
4853,3.484283
4854,3.329891
4855,3.532412
4856,3.462834
4857,3.475713
4858,3.422227
4859,3.47459
4860,3.400584
4861,3.32797
4862,3.557777
4863,3.33909
4864,3.524084
4865,3.326782
4866,3.46218
4867,3.34667
4868,3.496812
4869,3.352506
4870,3.605723
4871,3.346903
4872,3.648653
4873,3.332784
4874,3.556206
4875,3.360277
4876,3.567663
4877,3.359468
4878,3.602259
4879,3.349291
4880,3.59713
4881,3.334302
4882,3.496109
4883,3.397641
4884,3.563441
4885,3.472637
4886,3.602517
4887,3.469696
4888,3.689621
4889,3.569583
4890,3.662546
4891,3.46796
4892,3.609876
4893,3.470176
4894,3.477991
4895,3.413623
4896,3.351914
4897,3.56723
4898,3.380324
4899,3.535489
4900,3.354358
4901,3.717174
4902,3.371875
4903,3.606413
4904,3.357358
4905,3.599945
4906,3.352327
4907,3.559186
4908,3.37618
4909,3.599348
4910,3.354693
4911,3.679652
4912,3.36886
4913,3.531492
4914,3.371268
4915,3.518411
4916,3.428409
4917,3.607292
4918,3.408234
4919,3.598606
4920,3.367609
4921,3.538549
4922,3.382911
4923,3.570407
4924,3.371854
4925,3.594541
4926,3.382821
4927,3.584397
4928,3.379135
4929,3.543229
4930,3.374885
4931,3.675842
4932,3.531656
4933,3.531175
4934,3.398585
4935,3.68875
4936,3.445558
4937,3.622791
4938,3.393291
4939,3.685303
4940,3.487926
4941,3.659185
4942,3.469253
4943,3.708727
4944,3.563851
4945,3.406262
4946,3.752076
4947,3.388182
4948,3.661446
4949,3.39995
4950,3.61723
4951,3.386787
4952,3.605456
4953,3.474604
4954,3.583282
4955,3.41496
4956,3.631231
4957,3.507452
4958,3.560522
4959,3.398189
4960,3.650693
4961,3.49923
4962,3.559928
4963,3.397346
4964,3.641739
4965,3.536859
4966,3.664595
4967,3.41305
4968,3.764872
4969,3.505276
4970,3.72699
4971,3.425889
4972,3.759127
4973,3.398224
4974,3.574858
4975,3.467017
4976,3.735628
4977,3.435846
4978,3.581765
4979,3.41
4980,3.64787
4981,3.423951
4982,3.58198
4983,3.429985
4984,3.697064
4985,3.566576
4986,3.846029
4987,3.5328
4988,3.910207
4989,3.451181
4990,3.707844
4991,3.433887
4992,3.600922
4993,3.422606
4994,3.677535
4995,3.455345
4996,3.560886
4997,3.468433
4998,3.650843
4999,3.45879
5000,3.622488
5001,3.421317
5002,3.706638
5003,3.454403
5004,3.659334
5005,3.442711
5006,3.659614
5007,3.467101
5008,3.610633
5009,3.452951
5010,3.577941
5011,3.455547
5012,3.655462
5013,3.460822
5014,3.629739
5015,3.50777
5016,3.675801
5017,3.656035
5018,3.689543
5019,3.503979
5020,3.594294
5021,3.456857
5022,3.662832
5023,3.573632
5024,3.686555
5025,3.515053
5026,3.646644
5027,3.447305
5028,3.758833
5029,3.449154
5030,3.770982
5031,3.454802
5032,3.808287
5033,3.560663
5034,3.673758
5035,3.475328
5036,3.695864
5037,3.465062
5038,3.779415
5039,3.522178
5040,3.595446
5041,3.462346
5042,3.668654
5043,3.477407
5044,3.612732
5045,3.469966
5046,3.61495
5047,3.453635
5048,3.623292
5049,3.460316
5050,3.621835
5051,3.506581
5052,3.595822
5053,3.473973
5054,3.699023
5055,3.486843
5056,3.685875
5057,3.482022
5058,3.689866
5059,3.566073
5060,3.638336
5061,3.476425
5062,3.615911
5063,3.475735
5064,3.632259
5065,3.473984
5066,3.680415
5067,3.465453
5068,3.655675
5069,3.485824
5070,3.770323
5071,3.487744
5072,3.645275
5073,3.516706
5074,3.699753
5075,3.575815
5076,3.990927
5077,3.517926
5078,3.99202
5079,3.49179
5080,3.847099
5081,3.522206
5082,3.822009
5083,3.571583
5084,3.746938
5085,3.511417
5086,3.70698
5087,3.474352
5088,3.672823
5089,3.512625
5090,3.658581
5091,3.508182
5092,3.626018
5093,3.504052
5094,3.74726
5095,3.494932
5096,3.738058
5097,3.485255
5098,3.66052
5099,3.643879
5100,3.529799
5101,3.775027
5102,3.502897
5103,3.661502
5104,3.501103
5105,3.778944
5106,3.511012
5107,3.720581
5108,3.512884
5109,3.71979
5110,3.572824
5111,3.801107
5112,3.582328
5113,3.765105
5114,3.520669
5115,3.796694
5116,3.660087
5117,3.665522
5118,3.558363
5119,3.839667
5120,3.544124
5121,3.815315
5122,3.523338
5123,3.788844
5124,3.507135
5125,3.742639
5126,3.547329
5127,3.739328
5128,3.540196
5129,3.758142
5130,3.529595
5131,3.671727
5132,3.533772
5133,3.665815
5134,3.515111
5135,3.698835
5136,3.555182
5137,3.723956
5138,3.536078
5139,3.683306
5140,3.522607
5141,3.815424
5142,3.622629
5143,3.686179
5144,3.521903
5145,3.728015
5146,3.533782
5147,3.688927
5148,3.749061
5149,3.627655
5150,3.688327
5151,3.821288
5152,3.826802
5153,3.594673
5154,3.784302
5155,3.745186
5156,3.727113
5157,3.573283
5158,3.825402
5159,3.57076
5160,3.788815
5161,3.559965
5162,3.671471
5163,3.573911
5164,3.856195
5165,3.646005
5166,3.774971
5167,3.563224
5168,3.791485
5169,3.54473
5170,3.92673
5171,3.554764
5172,3.97982
5173,3.539365
5174,3.887155
5175,3.557186
5176,3.914598
5177,3.559191
5178,3.949265
5179,3.544574
5180,3.692687
5181,3.54758
5182,3.770287
5183,3.680953
5184,3.730855
5185,3.7081
5186,3.788786
5187,4.014204
5188,3.680996
5189,3.743899
5190,3.666131
5191,3.774107
5192,3.724161
5193,3.990306
5194,3.576137
5195,3.718674
5196,3.565621
5197,3.914106
5198,3.608041
5199,3.725941
5200,3.561261
5201,3.819332
5202,3.588236
5203,3.756509
5204,3.579006
5205,3.878918
5206,3.578619
5207,3.981108
5208,3.580028
5209,3.93948
5210,3.571586
5211,3.913617
5212,3.725327
5213,3.650142
5214,3.834423
5215,3.689873
5216,3.776922
5217,3.609289
5218,3.747354
5219,3.561244
5220,3.932414
5221,3.608448
5222,3.838639
5223,3.596085
5224,3.83026
5225,3.658132
5226,3.792921
5227,3.610912
5228,3.960319
5229,3.603772
5230,3.864088
5231,3.598149
5232,3.954149
5233,3.589323
5234,4.013707
5235,3.614319
5236,3.881266
5237,3.826049
5238,3.630273
5239,3.853064
5240,3.676369
5241,3.753278
5242,3.603077
5243,3.8391
5244,3.71415
5245,3.868202
5246,3.671614
5247,3.748786
5248,3.618273
5249,3.726896
5250,3.597062
5251,3.835839
5252,3.734426
5253,3.882827
5254,3.616449
5255,3.997987
5256,3.626898
5257,3.956831
5258,3.606151
5259,4.106067
5260,4.018501
5261,3.605641
5262,3.839239
5263,3.612244
5264,3.79537
5265,3.617457
5266,3.943058
5267,3.683237
5268,3.984665
5269,3.609536
5270,3.977423
5271,3.607087
5272,3.98289
5273,3.62641
5274,3.856471
5275,3.622888
5276,3.772617
5277,3.611784
5278,3.835559
5279,3.619581
5280,3.830054
5281,3.752007
5282,3.629966
5283,3.777854
5284,3.605897
5285,3.892017
5286,3.655472
5287,3.745067
5288,3.618525
5289,3.80074
5290,3.642309
5291,3.758245
5292,3.630935
5293,3.907316
5294,3.636803
5295,3.988577
5296,3.626135
5297,3.806137
5298,3.639474
5299,3.829731
5300,3.887551
5301,3.640624
5302,3.861672
5303,3.670322
5304,3.849561
5305,3.652582
5306,3.818186
5307,3.642882
5308,3.824734
5309,3.648599
5310,3.875944
5311,3.986457
5312,4.621915
5313,3.73878
5314,3.982751
5315,3.675714
5316,3.797272
5317,3.817101
5318,3.655538
5319,3.788754
5320,3.784753
5321,3.864531
5322,3.643335
5323,3.787392
5324,3.642456
5325,3.923631
5326,3.650943
5327,3.9147
5328,3.700597
5329,3.869257
5330,3.70716
5331,4.742005
5332,3.672677
5333,3.901721
5334,9.837653
5335,3.689565
5336,3.805071
5337,3.785672
5338,3.856546
5339,3.733629
5340,3.925345
5341,3.67221
5342,3.92247
5343,3.672233
5344,3.781345
5345,3.672826
5346,7.738926
5347,3.669904
5348,4.028465
5349,9.841924
5350,3.692448
5351,3.794378
5352,3.663618
5353,3.995428
5354,3.759538
5355,3.93111
5356,3.771268
5357,3.901457
5358,3.683578
5359,3.939494
5360,3.691532
5361,3.982579
5362,3.744131
5363,7.248323
5364,4.012669
5365,3.685064
5366,9.660672
5367,3.689579
5368,3.826628
5369,3.779754
5370,3.90202
5371,3.695602
